 &plot nbnd=  30, nks=   631 /
            0.000000  0.400000  0.000000
  -47.039  -20.828  -20.665  -20.665   12.676   16.854   17.108   17.108   18.020   19.725
   34.222   35.996   35.996   36.364   45.237   45.237   47.709   52.427   54.518   56.639
   57.890   57.890   71.158   75.551   75.551   76.549   77.022   81.092   81.092   84.139
            0.000000  0.411111  0.000000
  -47.033  -20.841  -20.675  -20.675   12.793   16.759   17.133   17.133   18.073   19.763
   34.169   35.812   35.812   36.196   45.410   45.410   47.713   52.354   54.975   56.376
   58.184   58.184   71.361   75.674   75.674   76.085   77.018   80.722   80.722   84.369
            0.000000  0.422222  0.000000
  -47.027  -20.854  -20.685  -20.685   12.909   16.664   17.160   17.160   18.127   19.802
   34.118   35.622   35.622   36.035   45.593   45.593   47.718   52.244   55.438   56.149
   58.480   58.480   71.563   75.623   75.789   75.789   77.017   80.364   80.364   84.603
            0.000000  0.433333  0.000000
  -47.021  -20.867  -20.695  -20.695   13.024   16.569   17.188   17.188   18.181   19.844
   34.070   35.427   35.427   35.883   45.787   45.787   47.725   52.094   55.906   55.961
   58.779   58.779   71.763   75.163   75.893   75.893   77.018   80.021   80.021   84.840
            0.000000  0.444444  0.000000
  -47.016  -20.880  -20.706  -20.706   13.136   16.473   17.219   17.219   18.236   19.888
   34.024   35.227   35.227   35.738   45.989   45.989   47.732   51.905   55.813   56.379
   59.079   59.079   71.960   74.706   75.982   75.982   77.021   79.696   79.696   85.072
            0.000000  0.455556  0.000000
  -47.010  -20.892  -20.716  -20.716   13.245   16.378   17.252   17.252   18.292   19.935
   33.981   35.023   35.023   35.603   46.200   46.200   47.741   51.676   55.705   56.857
   59.382   59.382   72.155   74.251   76.051   76.051   77.026   79.393   79.393   85.294
            0.000000  0.466667  0.000000
  -47.004  -20.904  -20.727  -20.727   13.352   16.283   17.287   17.287   18.348   19.985
   33.941   34.816   34.816   35.475   46.419   46.419   47.751   51.413   55.633   57.339
   59.687   59.687   72.348   73.801   76.094   76.094   77.034   79.117   79.117   85.487
            0.000000  0.477778  0.000000
  -46.998  -20.915  -20.737  -20.737   13.454   16.189   17.324   17.324   18.405   20.039
   33.902   34.606   34.606   35.356   46.644   46.644   47.762   51.120   55.592   57.827
   59.994   59.994   72.539   73.354   76.105   76.105   77.045   78.877   78.877   85.613
            0.000000  0.488889  0.000000
  -46.992  -20.926  -20.748  -20.748   13.552   16.095   17.364   17.364   18.461   20.097
   33.866   34.393   34.393   35.245   46.877   46.877   47.774   50.802   55.578   58.320
   60.303   60.303   72.727   72.910   76.077   76.077   77.058   78.677   78.677   85.610
            0.000000  0.500000  0.000000
  -46.987  -20.937  -20.759  -20.759   13.646   16.001   17.405   17.405   18.519   20.160
   33.833   34.177   34.177   35.142   47.115   47.115   47.788   50.465   55.587   58.817
   60.613   60.613   72.471   72.913   76.003   76.003   77.074   78.524   78.524   85.443
            0.000000  0.511111  0.000000
  -46.981  -20.947  -20.769  -20.769   13.734   15.909   17.449   17.449   18.576   20.228
   33.801   33.960   33.960   35.048   47.360   47.360   47.803   50.112   55.613   59.318
   60.924   60.924   72.037   73.097   75.882   75.882   77.094   78.419   78.419   85.158
            0.000000  0.522222  0.000000
  -46.975  -20.957  -20.780  -20.780   13.816   15.816   17.496   17.496   18.634   20.301
   33.742   33.742   33.771   34.961   47.609   47.609   47.820   49.747   55.654   59.824
   61.237   61.237   71.607   73.279   75.719   75.719   77.116   78.356   78.356   84.811
            0.000000  0.533333  0.000000
  -46.969  -20.966  -20.791  -20.791   13.893   15.725   17.544   17.544   18.692   20.380
   33.523   33.523   33.743   34.882   47.838   47.864   47.864   49.373   55.707   60.334
   61.550   61.550   71.182   73.460   75.521   75.521   77.141   78.329   78.329   84.432
            0.000000  0.544444  0.000000
  -46.964  -20.975  -20.801  -20.801   13.963   15.635   17.595   17.595   18.749   20.465
   33.303   33.303   33.717   34.811   47.858   48.123   48.123   48.993   55.770   60.848
   61.863   61.863   70.762   73.639   75.298   75.298   77.170   78.329   78.329   84.037
            0.000000  0.555556  0.000000
  -46.958  -20.984  -20.812  -20.812   14.027   15.546   17.648   17.648   18.807   20.557
   33.082   33.082   33.693   34.747   47.880   48.387   48.387   48.609   55.841   61.366
   62.176   62.176   70.348   73.817   75.058   75.058   77.203   78.346   78.346   83.632
            0.000000  0.566667  0.000000
  -46.953  -20.992  -20.822  -20.822   14.083   15.458   17.704   17.704   18.865   20.656
   32.861   32.861   33.670   34.690   47.902   48.222   48.654   48.654   55.920   61.887
   62.487   62.487   69.938   73.993   74.807   74.807   77.239   78.375   78.375   83.220
            0.000000  0.577778  0.000000
  -46.947  -21.000  -20.833  -20.833   14.133   15.371   17.761   17.761   18.922   20.762
   32.640   32.640   33.649   34.639   47.832   47.927   48.925   48.925   56.005   62.412
   62.796   62.796   69.535   74.169   74.552   74.552   77.278   78.409   78.409   82.806
            0.000000  0.588889  0.000000
  -46.942  -21.007  -20.843  -20.843   14.175   15.286   17.821   17.821   18.979   20.875
   32.419   32.419   33.630   34.595   47.443   47.953   49.199   49.199   56.095   62.941
   63.102   63.102   69.137   74.298   74.298   74.344   77.322   78.447   78.447   82.390
            0.000000  0.600000  0.000000
  -46.937  -21.014  -20.854  -20.854   14.211   15.202   17.883   17.883   19.036   20.995
   32.199   32.199   33.612   34.557   47.053   47.981   49.477   49.477   56.190   63.404
   63.404   63.472   68.746   74.047   74.047   74.518   77.369   78.484   78.484   81.974
            0.000000  0.611111  0.000000
  -46.932  -21.020  -20.864  -20.864   14.239   15.120   17.948   17.948   19.093   21.123
   31.980   31.980   33.595   34.524   46.665   48.010   49.757   49.757   56.289   63.699
   63.699   64.007   68.360   73.803   73.803   74.691   77.421   78.519   78.519   81.558
            0.000000  0.622222  0.000000
  -46.927  -21.026  -20.874  -20.874   14.260   15.039   18.014   18.014   19.149   21.259
   31.761   31.761   33.579   34.497   46.278   48.041   50.041   50.041   56.393   63.986
   63.986   64.544   67.981   73.569   73.569   74.863   77.477   78.552   78.552   81.145
            0.000000  0.633333  0.000000
  -46.922  -21.032  -20.884  -20.884   14.275   14.959   18.082   18.082   19.204   21.401
   31.544   31.544   33.565   34.474   45.894   48.073   50.326   50.326   56.499   64.263
   64.263   65.083   67.609   73.349   73.349   75.034   77.538   78.580   78.580   80.736
            0.000000  0.644444  0.000000
  -46.917  -21.037  -20.894  -20.894   14.284   14.882   18.153   18.153   19.259   21.551
   31.328   31.328   33.552   34.455   45.513   48.107   50.614   50.614   56.609   64.527
   64.527   65.624   67.243   73.145   73.145   75.203   77.604   78.604   78.604   80.331
            0.000000  0.655556  0.000000
  -46.912  -21.041  -20.904  -20.904   14.287   14.806   18.225   18.225   19.313   21.707
   31.113   31.113   33.540   34.440   45.135   48.142   50.904   50.904   56.723   64.774
   64.774   66.166   66.885   72.962   72.962   75.369   77.675   78.624   78.624   79.933
            0.000000  0.666667  0.000000
  -46.907  -21.046  -20.913  -20.913   14.284   14.732   18.299   18.299   19.367   21.870
   30.900   30.900   33.529   34.429   44.761   48.179   51.196   51.196   56.839   65.000
   65.000   66.533   66.709   72.803   72.803   75.530   77.752   78.639   78.639   79.543
            0.000000  0.677778  0.000000
  -46.903  -21.050  -20.923  -20.923   14.276   14.660   18.375   18.375   19.419   22.039
   30.689   30.689   33.519   34.420   44.392   48.217   51.490   51.490   56.957   65.203
   65.203   66.189   67.253   72.672   72.672   75.685   77.835   78.650   78.650   79.165
            0.000000  0.688889  0.000000
  -46.899  -21.053  -20.932  -20.932   14.263   14.590   18.452   18.452   19.471   22.214
   30.480   30.480   33.510   34.413   44.028   48.257   51.786   51.786   57.079   65.377
   65.377   65.853   67.796   72.575   72.575   75.828   77.925   78.657   78.657   78.805
            0.000000  0.700000  0.000000
  -46.894  -21.056  -20.941  -20.941   14.246   14.522   18.531   18.531   19.522   22.395
   30.274   30.274   33.502   34.407   43.669   48.298   52.083   52.083   57.202   65.518
   65.518   65.524   68.338   72.514   72.514   75.952   78.022   78.470   78.661   78.661
            0.000000  0.711111  0.000000
  -46.890  -21.059  -20.950  -20.950   14.225   14.456   18.611   18.611   19.571   22.580
   30.070   30.070   33.494   34.403   43.316   48.340   52.381   52.381   57.328   65.203
